name,owner,url,stars,forks,watchers,created_at,updated_at,description,repo_age_days,merged_pull_requests,total_releases,days_since_last_update,primary_language,closed_issues_ratio,total_issues,closed_issues
prettier,prettier,https://github.com/prettier/prettier,50857,4549,413,2016-11-29T17:13:37Z,2025-08-21T22:35:33Z,Prettier is an opinionated code formatter.,3187,8872,127,0,JavaScript,0.8246118458884416,6956,5736
starship,starship,https://github.com/starship/starship,50677,2197,190,2019-04-02T03:23:12Z,2025-08-21T21:24:36Z,"☄🌌️  The minimal, blazing-fast, and infinitely customizable prompt for any shell!",2333,2900,135,0,Rust,0.7070546034276605,2509,1774
powerlevel10k,romkatv,https://github.com/romkatv/powerlevel10k,50606,2336,189,2019-02-24T19:09:45Z,2025-08-21T22:36:01Z,A Zsh theme,2370,167,33,0,Shell,0.9587869362363919,2572,2466
firecrawl,firecrawl,https://github.com/firecrawl/firecrawl,50543,4431,231,2024-04-15T21:02:29Z,2025-08-21T23:01:03Z,The Web Data API for AI - Turn entire websites into LLM-ready markdown or structured data 🔥,493,812,23,0,TypeScript,0.7846607669616519,678,532
jekyll,jekyll,https://github.com/jekyll/jekyll,50498,10166,1420,2008-10-20T06:29:03Z,2025-08-21T21:56:20Z,:globe_with_meridians: Jekyll is a blog-aware static site generator in Ruby,6149,3188,112,0,Ruby,0.9763120277721054,4897,4781
grok-1,xai-org,https://github.com/xai-org/grok-1,50412,8354,634,2024-03-17T08:53:38Z,2025-08-21T17:24:51Z,Grok open release,522,5,0,0,Python,0,0,0
Ghost,TryGhost,https://github.com/TryGhost/Ghost,50353,11007,1031,2013-05-04T11:09:13Z,2025-08-21T22:49:55Z,"Independent technology for modern publishing, memberships, subscriptions and newsletters.",4492,14274,902,0,JavaScript,0.9908848688823447,7131,7066
gitea,go-gitea,https://github.com/go-gitea/gitea,50253,5994,495,2016-11-01T02:13:26Z,2025-08-21T20:21:19Z,"Git with a cup of tea! Painless self-hosted all-in-one software development service, including Git hosting, code review, team collaboration, package registry and CI/CD",3215,17775,216,0,Go,0.8259468170829976,14892,12300
DefinitelyTyped,DefinitelyTyped,https://github.com/DefinitelyTyped/DefinitelyTyped,50224,30488,638,2012-10-05T16:39:45Z,2025-08-21T22:38:18Z,The repository for high quality TypeScript type definitions.,4703,52111,1,0,TypeScript,0.9298961424332344,8088,7521
GPT-SoVITS,RVC-Boss,https://github.com/RVC-Boss/GPT-SoVITS,50216,5518,256,2024-01-14T18:05:21Z,2025-08-21T22:13:48Z,1 min voice data can also be used to train a good TTS model! (few shot voice cloning),585,338,4,0,Python,0.6226215644820295,1892,1178
ImHex,WerWolv,https://github.com/WerWolv/ImHex,50196,2207,500,2020-11-10T14:27:00Z,2025-08-21T22:34:07Z,"🔍 A Hex Editor for Reverse Engineers, Programmers and people who value their retinas when working at 3 AM.",1745,671,80,0,C++,0.8341566690190544,1417,1182
etcd,etcd-io,https://github.com/etcd-io/etcd,50117,10149,1300,2013-07-06T21:57:21Z,2025-08-21T18:21:07Z,Distributed reliable key-value store for the most critical data of a distributed system,4429,9790,259,0,Go,0.9742893872303957,7001,6821
pocketbase,pocketbase,https://github.com/pocketbase/pocketbase,49996,2559,269,2022-07-05T06:06:21Z,2025-08-21T20:32:38Z,Open Source realtime backend in 1 file,1143,53,220,0,Go,0.9902067464635473,1838,1820
first-contributions,firstcontributions,https://github.com/firstcontributions/first-contributions,49977,90064,518,2016-09-20T14:35:09Z,2025-08-21T22:51:00Z,🚀✨ Help beginners to contribute to open source projects,3257,86098,0,0,Unknown,0.9742765273311897,933,909
chinese-poetry,chinese-poetry,https://github.com/chinese-poetry/chinese-poetry,49955,10085,1151,2016-09-02T03:32:25Z,2025-08-21T19:42:17Z,"The most comprehensive database of Chinese poetry 🧶最全中华古诗词数据库,  唐宋两朝近一万四千古诗人,  接近5.5万首唐诗加26万宋诗.  两宋时期1564位词人，21050首词。",3275,137,1,0,JavaScript,0.43601895734597157,211,92
bulma,jgthms,https://github.com/jgthms/bulma,49906,3939,581,2016-01-23T23:48:34Z,2025-08-21T20:48:13Z,Modern CSS framework based on Flexbox,3497,642,22,0,CSS,0.8788546255506607,2724,2394
awesome-ios,vsouza,https://github.com/vsouza/awesome-ios,49681,6922,1808,2014-07-10T16:03:45Z,2025-08-21T20:47:05Z,"A curated list of awesome iOS ecosystem, including Objective-C and Swift Projects ",4060,2233,0,0,Swift,0.9959016393442623,488,486
go-ethereum,ethereum,https://github.com/ethereum/go-ethereum,49591,21135,2205,2013-12-26T13:05:46Z,2025-08-21T22:37:30Z,Go implementation of the Ethereum protocol,4256,8248,219,0,Go,0.9761848620608347,8482,8280
cline,cline,https://github.com/cline/cline,49541,6791,273,2024-07-06T07:28:10Z,2025-08-21T23:01:29Z,"Autonomous coding agent right in your IDE, capable of creating/editing files, executing commands, using the browser, and more with your permission every step of the way.",411,1655,145,0,TypeScript,0.7828622700762674,2229,1745
hiring-without-whiteboards,poteto,https://github.com/poteto/hiring-without-whiteboards,49152,3816,906,2017-03-15T05:09:01Z,2025-08-21T19:58:30Z,⭐️  Companies that don't have a broken hiring process,3081,1300,0,0,JavaScript,0,0,0
OpenManus,FoundationAgents,https://github.com/FoundationAgents/OpenManus,49145,8612,397,2025-03-06T14:08:14Z,2025-08-21T22:19:31Z,"No fortress, purely open ground.  OpenManus is Coming.",168,106,3,0,Python,0.4425531914893617,705,312
autogen,microsoft,https://github.com/microsoft/autogen,48954,7474,490,2023-08-18T11:43:45Z,2025-08-21T21:53:01Z,A programming framework for agentic AI 🤖 PyPi: autogen-agentchat Discord: https://aka.ms/autogen-discord Office Hour: https://aka.ms/autogen-officehour,734,2499,97,0,Python,0.8620448179271709,2856,2462
Motrix,agalwood,https://github.com/agalwood/Motrix,48932,4707,488,2018-12-18T11:45:05Z,2025-08-21T19:00:08Z,A full-featured download manager.,2438,192,21,0,JavaScript,0.4425373134328358,1340,593
mastodon,mastodon,https://github.com/mastodon/mastodon,48885,7270,714,2016-02-22T15:01:25Z,2025-08-21T20:13:21Z,"Your self-hosted, globally interconnected microblogging community",3468,17707,289,0,Ruby,0.6714553913966207,12251,8226
cypress,cypress-io,https://github.com/cypress-io/cypress,48832,3311,603,2015-03-04T00:46:28Z,2025-08-21T21:56:00Z,"Fast, easy and reliable testing for anything that runs in a browser.",3823,7366,373,0,TypeScript,0.9132365612779214,15087,13778
awesome-wechat-weapp,justjavac,https://github.com/justjavac/awesome-wechat-weapp,48741,8879,1924,2016-09-22T20:04:48Z,2025-08-21T16:43:33Z,微信小程序开发资源汇总 :100:,3255,277,0,0,Unknown,0,0,0
30-Days-Of-Python,Asabeneh,https://github.com/Asabeneh/30-Days-Of-Python,48671,9311,866,2019-11-19T17:24:16Z,2025-08-21T22:25:29Z,"30 days of Python programming challenge is a step-by-step guide to learn the Python programming language in 30 days. This challenge may take more than100 days, follow your own pace.  These videos may help too: https://www.youtube.com/channel/UC7PNRuno1rzYPb1xLa4yktw",2102,61,0,0,Python,0.5851851851851851,135,79
hacker-scripts,NARKOZ,https://github.com/NARKOZ/hacker-scripts,48645,6642,2074,2015-11-21T19:05:09Z,2025-08-21T19:25:42Z,Based on a true story,3561,63,0,0,JavaScript,0.6022727272727273,88,53
alist,AlistGo,https://github.com/AlistGo/alist,48296,8005,217,2020-12-23T17:40:29Z,2025-08-21T17:33:59Z,"🗂️A file list/WebDAV program that supports multiple storages, powered by Gin and Solidjs. / 一个支持多存储的文件列表/WebDAV程序，使用 Gin 和 Solidjs。",1702,860,137,0,Go,0.873676944316613,4346,3797
RxJava,ReactiveX,https://github.com/ReactiveX/RxJava,48251,7604,2194,2013-01-08T20:11:48Z,2025-08-21T08:49:37Z,RxJava – Reactive Extensions for the JVM – a library for composing asynchronous and event-based programs using observable sequences for the Java VM.,4608,3328,241,0,Java,0.9962157048249763,3171,3159
PowerShell,PowerShell,https://github.com/PowerShell/PowerShell,48234,7793,1427,2016-01-13T23:41:35Z,2025-08-21T21:07:09Z,PowerShell for every system!,3507,7549,186,0,C#,0.9151943462897526,13018,11914
vaultwarden,dani-garcia,https://github.com/dani-garcia/vaultwarden,48207,2275,261,2018-02-17T22:40:20Z,2025-08-21T22:21:01Z,"Unofficial Bitwarden compatible server written in Rust, formerly known as bitwarden_rs",2742,993,73,0,Rust,0.995346869712352,2364,2353
anything-llm,Mintplex-Labs,https://github.com/Mintplex-Labs/anything-llm,48178,4945,337,2023-06-04T02:29:14Z,2025-08-21T22:35:13Z,"The all-in-one Desktop & Docker AI application with built-in RAG, AI agents, No-code agent builder, MCP compatibility,  and more.",809,1072,20,0,JavaScript,0.9061818181818182,2750,2492
dayjs,iamkun,https://github.com/iamkun/dayjs,48149,2373,278,2018-04-10T09:26:44Z,2025-08-21T08:49:45Z,⏰ Day.js 2kB immutable date-time library alternative to Moment.js with the same modern API,2690,694,119,0,JavaScript,0.47939017504234893,1771,849
moment,moment,https://github.com/moment/moment,48091,7050,859,2011-03-01T02:46:06Z,2025-08-21T02:22:48Z,"Parse, validate, manipulate, and display dates in javascript.",5287,714,0,0,JavaScript,0.9415021665864227,4154,3911
100-Days-Of-ML-Code,Avik-Jain,https://github.com/Avik-Jain/100-Days-Of-ML-Code,48014,11070,2439,2018-07-05T09:11:43Z,2025-08-21T22:26:37Z,100 Days of ML Coding,2604,6,0,0,Unknown,0,0,0
professional-programming,charlax,https://github.com/charlax/professional-programming,47945,3818,971,2015-11-07T05:07:52Z,2025-08-21T22:02:48Z,A collection of learning resources for curious software engineers,3575,39,0,0,Python,1.0,29,29
algorithm-visualizer,algorithm-visualizer,https://github.com/algorithm-visualizer/algorithm-visualizer,47650,7408,1207,2016-05-15T00:27:45Z,2025-08-21T18:44:10Z,:fireworks:Interactive Online Platform that Visualizes Algorithms from Code,3385,183,0,0,JavaScript,0.6440677966101694,118,76
julia,JuliaLang,https://github.com/JuliaLang/julia,47525,5618,926,2011-04-21T07:01:50Z,2025-08-21T22:05:01Z,The Julia Programming Language,5236,25817,181,0,Julia,0.8431844170182564,25361,21384
ChinaTextbook,TapXWorld,https://github.com/TapXWorld/ChinaTextbook,47497,10666,429,2020-01-05T04:11:06Z,2025-08-21T20:25:47Z,所有小初高、大学PDF教材。,2055,1,0,0,Roff,0.4732142857142857,112,53
big-list-of-naughty-strings,minimaxir,https://github.com/minimaxir/big-list-of-naughty-strings,47385,2157,851,2015-08-08T20:57:20Z,2025-08-21T18:12:09Z,The Big List of Naughty Strings is a list of strings which have a high probability of causing issues when used as user-input data.,3666,90,0,0,Python,0.31683168316831684,101,32
huginn,huginn,https://github.com/huginn/huginn,47101,4055,743,2013-03-10T06:00:31Z,2025-08-21T13:54:29Z,Create agents that monitor and act on your behalf.  Your agents are standing by!,4547,1043,1,0,Ruby,0.7230414746543778,2170,1569
json,nlohmann,https://github.com/nlohmann/json,46915,7103,752,2013-07-04T08:47:49Z,2025-08-21T20:07:40Z,JSON for Modern C++,4431,900,45,0,C++,0.9828913601368692,2338,2298
ladybird,LadybirdBrowser,https://github.com/LadybirdBrowser/ladybird,46884,2033,235,2024-05-30T09:18:10Z,2025-08-21T23:02:47Z,Truly independent web browser,448,4234,0,0,C++,0.5590828924162258,1134,634
serverless,serverless,https://github.com/serverless/serverless,46838,5745,927,2015-04-21T03:48:40Z,2025-08-21T18:05:10Z,"⚡ Serverless Framework – Effortlessly build apps that auto-scale, incur zero costs when idle, and require minimal maintenance using AWS Lambda and other managed cloud services.",3775,4717,454,0,JavaScript,0.8261736729057994,6518,5385
gogs,gogs,https://github.com/gogs/gogs,46798,5032,1043,2014-02-12T01:57:08Z,2025-08-21T19:37:45Z,Gogs is a painless self-hosted Git service,4208,1766,84,0,Go,0.8187281892206282,5158,4223
Projects,karan,https://github.com/karan/Projects,46754,10686,1813,2013-07-04T13:37:27Z,2025-08-21T20:44:41Z,:page_with_curl: A list of practical projects that anyone can solve in any programming language.,4431,19,0,0,Unknown,0.42168674698795183,83,35
design-patterns-for-humans,kamranahmedse,https://github.com/kamranahmedse/design-patterns-for-humans,46745,5438,1200,2017-02-16T21:24:39Z,2025-08-21T16:42:09Z,An ultra-simplified explanation to design patterns,3108,50,0,0,Unknown,0.9038461538461539,52,47
x64dbg,x64dbg,https://github.com/x64dbg/x64dbg,46726,2587,2705,2015-04-11T20:48:23Z,2025-08-21T22:44:22Z,An open-source user mode debugger for Windows. Optimized for reverse engineering and malware analysis.,3785,744,4,0,C++,0.7695817490494297,2630,2024
okhttp,square,https://github.com/square/okhttp,46603,9236,1616,2012-07-23T13:42:55Z,2025-08-21T18:54:41Z,"Square’s meticulous HTTP client for the JVM, Android, and GraalVM.",4777,3764,0,0,Kotlin,0.9880439980870397,4182,4132
react,typescript-cheatsheets,https://github.com/typescript-cheatsheets/react,46556,4239,392,2018-06-02T04:08:16Z,2025-08-21T20:52:24Z,Cheatsheets for experienced React developers getting started with TypeScript,2637,370,0,0,JavaScript,0.990990990990991,222,220
pandas,pandas-dev,https://github.com/pandas-dev/pandas,46362,18839,1116,2010-08-24T01:37:33Z,2025-08-21T22:26:21Z,"Flexible and powerful data analysis / manipulation library for Python, providing labeled data structures similar to R data.frame objects, statistical functions, and much more",5476,26920,112,0,Python,0.8703556455110597,27668,24081
query,TanStack,https://github.com/TanStack/query,46342,3414,214,2019-09-10T19:23:58Z,2025-08-21T22:15:49Z,"🤖 Powerful asynchronous state management, server-state utilities and data fetching for the web. TS/JS, React Query, Solid Query, Svelte Query and Vue Query.",2172,2894,1000,0,TypeScript,0.9704524469067405,2166,2102
type-challenges,type-challenges,https://github.com/type-challenges/type-challenges,46301,5053,161,2020-07-23T14:33:11Z,2025-08-21T20:35:53Z,Collection of TypeScript type challenges with online judge,1855,588,0,0,TypeScript,0.10597249400545711,36283,3845
v2ray-core,v2ray,https://github.com/v2ray/v2ray-core,46301,8907,1346,2015-09-04T11:42:53Z,2025-08-21T22:52:07Z,A platform for building proxies to bypass network restrictions.,3639,203,247,0,Go,0.996912389038981,2591,2583
terraform,hashicorp,https://github.com/hashicorp/terraform,46203,9980,1142,2014-03-13T22:25:48Z,2025-08-21T19:23:47Z,"Terraform enables you to safely and predictably create, change, and improve infrastructure. It is a source-available tool that codifies APIs into declarative configuration files that can be shared amongst team members, treated as code, edited, reviewed, and versioned.",4179,12787,378,0,Go,0.9188772650849991,21412,19675
open-source-ios-apps,dkhamsing,https://github.com/dkhamsing/open-source-ios-apps,46186,5608,1428,2015-01-26T23:32:34Z,2025-08-21T21:38:12Z,:iphone: Collaborative List of Open-Source iOS Apps,3859,1409,37,0,Unknown,1.0,310,310
learn-regex,ziishaned,https://github.com/ziishaned/learn-regex,46063,6263,892,2017-07-22T12:21:03Z,2025-08-21T16:45:16Z,Learn regex the easy way,2952,131,0,0,Unknown,0.40229885057471265,87,35
Fooocus,lllyasviel,https://github.com/lllyasviel/Fooocus,46047,7385,372,2023-08-09T18:43:40Z,2025-08-21T21:12:36Z,Focus on prompting and generating,743,447,21,0,Python,0.8690254500310366,1611,1400
quill,slab,https://github.com/slab/quill,45974,3550,486,2012-07-30T23:23:18Z,2025-08-21T22:00:53Z,Quill is a modern WYSIWYG editor built for compatibility and extensibility,4769,381,95,0,TypeScript,0.8656597774244833,3774,3267
lx-music-desktop,lyswhut,https://github.com/lyswhut/lx-music-desktop,45826,6385,378,2019-08-14T14:31:08Z,2025-08-21T18:17:47Z,一个基于 electron 的音乐软件,2199,86,110,0,TypeScript,0.5638686131386861,2192,1236
htmx,bigskysoftware,https://github.com/bigskysoftware/htmx,45738,1486,211,2020-04-13T16:17:51Z,2025-08-21T22:22:42Z,</> htmx - high power tools for HTML,1956,956,26,0,JavaScript,0.6393129770992366,1572,1005
lazydocker,jesseduffield,https://github.com/jesseduffield/lazydocker,45715,1442,275,2019-05-18T08:53:50Z,2025-08-21T22:37:36Z,The lazier way to manage everything docker,2287,186,42,0,Go,0.5263157894736842,361,190
pixijs,pixijs,https://github.com/pixijs/pixijs,45593,4881,987,2013-01-21T22:40:50Z,2025-08-21T14:03:41Z,"The HTML5 Creation Engine: Create beautiful digital content with the fastest, most flexible 2D WebGL renderer.",4595,3677,293,0,TypeScript,0.9597192044125021,5983,5742
kubernetes-the-hard-way,kelseyhightower,https://github.com/kelseyhightower/kubernetes-the-hard-way,45505,15118,930,2016-07-07T14:15:27Z,2025-08-21T22:35:39Z,Bootstrap Kubernetes the hard way. No scripts.,3332,73,0,0,Unknown,0.969626168224299,428,415
PythonDataScienceHandbook,jakevdp,https://github.com/jakevdp/PythonDataScienceHandbook,45263,18430,1811,2016-08-10T14:24:36Z,2025-08-21T19:31:28Z,Python Data Science Handbook: full text in Jupyter Notebooks,3298,28,0,0,Jupyter Notebook,0.3842364532019704,203,78
awesome-react-components,brillout,https://github.com/brillout/awesome-react-components,45258,3638,759,2016-06-24T15:19:33Z,2025-08-21T19:43:59Z,Curated List of React Components & Libraries.,3345,324,0,0,Unknown,0.8461538461538461,52,44
architecture-samples,android,https://github.com/android/architecture-samples,45254,11792,2396,2016-02-05T13:42:07Z,2025-08-21T09:38:58Z,A collection of samples to discuss and showcase different architectural tools and patterns for Android apps.,3485,232,0,0,Kotlin,0.7160493827160493,486,348
jadx,skylot,https://github.com/skylot/jadx,45189,5220,817,2013-03-18T17:08:21Z,2025-08-21T22:07:23Z,Dex to Java decompiler,4539,577,31,0,Java,0.7970787689097548,1917,1528
odoo,odoo,https://github.com/odoo/odoo,45158,29175,1526,2014-05-13T15:38:58Z,2025-08-21T22:31:05Z,Odoo. Open Source Apps To Grow Your Business.,4118,6181,0,0,Python,0.8211664945371528,18397,15107
typst,typst,https://github.com/typst/typst,45025,1199,118,2019-09-24T21:41:56Z,2025-08-21T22:43:24Z,A new markup-based typesetting system that is powerful and easy to learn.,2158,1820,22,0,Rust,0.7391429393155019,3477,2570
